Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Bought together products (product.metafields.globo--filter--product_recommendation.bought_together_products),Complementary products (product.metafields.globo--filter--product_recommendation.complementary_products),Related products (product.metafields.globo--filter--product_recommendation.related_products),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
womens-skipper-blue-boyfriend-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-paisley-purple-boyfriend-t-shirt-646279-1749115699-3.webp?v=1763535446,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-skipper-blue-boyfriend-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-surf-the-web-boyfriend-t-shirt,LUMINIX's - Women's Surf the Web Boyfriend T-shirt,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""request-WEB:49ea906a-1c14-42d1-a7a6-3a6da9500df7-11"" data-testid=""conversation-turn-24"" data-scroll-anchor=""true"" data-turn=""assistant"" tabindex=""-1"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div data-message-author-role=""assistant"" data-message-id=""d5b2fcd7-0ad9-4dec-b6ab-558c0cfab41d"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words dark markdown-new-styling"">
<p data-start=""97"" data-end=""139""><strong data-start=""97"" data-end=""139"">Women’s Surf the Web Boyfriend T-Shirt</strong></p>
<p data-start=""141"" data-end=""419"">Vibrant, modern, and effortlessly relaxed—our Women’s Surf the Web Boyfriend T-Shirt brings bold energy to a classic everyday silhouette. Designed with a slightly oversized, laid-back fit, it captures that signature boyfriend style while still offering a flattering, easy drape.</p>
<p data-start=""421"" data-end=""690"">Made from soft, breathable cotton, this tee delivers comfort that lasts all day—perfect for lounging, layering, or stepping out in casual confidence. The Surf the Web shade, a striking and saturated blue, adds a cool, contemporary pop of color that elevates any outfit.</p>
<p data-start=""692"" data-end=""707""><strong data-start=""692"" data-end=""705"">Features:</strong></p>
<ul data-start=""708"" data-end=""910"">
<li data-start=""708"" data-end=""750"">
<p data-start=""710"" data-end=""750"">Relaxed, boyfriend-inspired silhouette</p>
</li>
<li data-start=""751"" data-end=""785"">
<p data-start=""753"" data-end=""785"">Soft, breathable cotton fabric</p>
</li>
<li data-start=""786"" data-end=""811"">
<p data-start=""788"" data-end=""811"">Classic crew neckline</p>
</li>
<li data-start=""812"" data-end=""855"">
<p data-start=""814"" data-end=""855"">Durable stitching for long-lasting wear</p>
</li>
<li data-start=""856"" data-end=""910"">
<p data-start=""858"" data-end=""910"">Bold Surf the Web blue for a standout, modern look</p>
</li>
</ul>
<p data-start=""912"" data-end=""1004"" data-is-last-node="""" data-is-only-node="""">Colorful, comfortable, and confidently stylish—your new statement-making everyday essential.</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""><br></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center""><br></div>
</div>
</div>
</div>
</article>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-596709-1756961277-4.webp?v=1763535446,1,"",false,,,,,,,,adults,,surf-the-web,cotton,,crew,,xs; s; m; l; xl; 2xl,short,female,medium,,kg,,,active
womens-surf-the-web-boyfriend-t-shirt,,,,,,,,,s,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-596709-1756961268-2.webp?v=1763535446,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-surf-the-web-boyfriend-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-596709-1756961281-5.webp?v=1763535446,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-surf-the-web-boyfriend-t-shirt,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-blue-boyfriend-t-shirt-596709-1756961272-3.webp?v=1763535446,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-surf-the-web-boyfriend-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-surf-the-web-boyfriend-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-fog-green-boyfriend-t-shirt,LUMINIX's - Women's Fog Green  Boyfriend T-shirt,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""request-WEB:49ea906a-1c14-42d1-a7a6-3a6da9500df7-10"" data-testid=""conversation-turn-22"" data-scroll-anchor=""true"" data-turn=""assistant"" tabindex=""-1"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div data-message-author-role=""assistant"" data-message-id=""db817443-2fa9-48fd-838c-d4e7e888cd3c"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words dark markdown-new-styling"">
<p data-start=""94"" data-end=""133""><strong data-start=""94"" data-end=""133"">Women’s Fog Green Boyfriend T-Shirt</strong></p>
<p data-start=""135"" data-end=""405"">Fresh, calming, and effortlessly cool—our Women’s Fog Green Boyfriend T-Shirt brings a soft, modern vibe to your everyday style. Designed with a relaxed, slightly oversized fit, it delivers that easy boyfriend silhouette while still offering a flattering, natural drape.</p>
<p data-start=""407"" data-end=""678"">Crafted from smooth, breathable cotton, this tee keeps you comfortable all day long—from casual mornings to laid-back evenings. The fog green hue, a muted and refreshing green tone, adds a subtle pop of color that pairs beautifully with denim, neutrals, or layered looks.</p>
<p data-start=""680"" data-end=""695""><strong data-start=""680"" data-end=""693"">Features:</strong></p>
<ul data-start=""696"" data-end=""904"">
<li data-start=""696"" data-end=""738"">
<p data-start=""698"" data-end=""738"">Relaxed, boyfriend-inspired silhouette</p>
</li>
<li data-start=""739"" data-end=""773"">
<p data-start=""741"" data-end=""773"">Soft, breathable cotton fabric</p>
</li>
<li data-start=""774"" data-end=""799"">
<p data-start=""776"" data-end=""799"">Classic crew neckline</p>
</li>
<li data-start=""800"" data-end=""848"">
<p data-start=""802"" data-end=""848"">High-quality stitching for long-lasting wear</p>
</li>
<li data-start=""849"" data-end=""904"">
<p data-start=""851"" data-end=""904"">Muted fog green shade for a clean, modern aesthetic</p>
</li>
</ul>
<p data-start=""906"" data-end=""1000"" data-is-last-node="""" data-is-only-node="""">A calm, refreshing color meets everyday comfort—your new go-to essential for effortless style.</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""><br></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center""><br></div>
</div>
</div>
</div>
</article>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-3-581053-1684862854-5_cdf77b16-1a80-4da6-8c8f-7646397ae9a7.webp?v=1763571476,1,"",false,,,,,,,,adults,,fog-green,cotton,,crew,,xs; s; m; l; xl; 2xl,short,female,medium,,kg,,,active
womens-fog-green-boyfriend-t-shirt,,,,,,,,,s,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-3-581053-1684862838-2_44238f99-4f18-4f60-a58c-6bf630917b16.webp?v=1763571476,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-fog-green-boyfriend-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-3-581053-1684862859-6_33924fbd-1f05-4d50-9881-ac4ffed53979.webp?v=1763571476,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-fog-green-boyfriend-t-shirt,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-3-581053-1684862843-3_5e025c94-a123-42c9-8006-231ce666e4c0.webp?v=1763571476,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-fog-green-boyfriend-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-3-581053-1684862849-4_0a2a3bd7-1d44-42cf-b7e7-a6ecba16c27b.webp?v=1763571476,5,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-fog-green-boyfriend-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-caramel-boyfriend-t-shirt,LUMINIX's - Women's Caramel Boyfriend T-shirt,"<div class=""flex max-w-full flex-col grow"">
<div data-message-author-role=""assistant"" data-message-id=""a9ef09bc-8600-413a-b3c6-9b46a811a2a8"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words dark markdown-new-styling"">
<p data-start=""92"" data-end=""129""><strong data-start=""92"" data-end=""129"">Women’s Caramel Boyfriend T-Shirt</strong></p>
<p data-start=""131"" data-end=""403"">Rich, warm, and effortlessly modern—our Women’s Caramel Boyfriend T-Shirt brings elevated simplicity to your everyday wardrobe. Designed with a relaxed, slightly oversized silhouette, this tee offers that laid-back boyfriend fit while maintaining a soft, flattering drape.</p>
<p data-start=""405"" data-end=""684"">Made from breathable, ultra-comfortable cotton, it’s perfect for all-day wear—whether you’re dressing it up with layered accessories or keeping it casual with jeans or leggings. The caramel hue adds a touch of earthy sophistication, making it a versatile staple for every season.</p>
<p data-start=""686"" data-end=""701""><strong data-start=""686"" data-end=""699"">Features:</strong></p>
<ul data-start=""702"" data-end=""899"">
<li data-start=""702"" data-end=""744"">
<p data-start=""704"" data-end=""744"">Relaxed, boyfriend-inspired silhouette</p>
</li>
<li data-start=""745"" data-end=""779"">
<p data-start=""747"" data-end=""779"">Soft, breathable cotton fabric</p>
</li>
<li data-start=""780"" data-end=""805"">
<p data-start=""782"" data-end=""805"">Classic crew neckline</p>
</li>
<li data-start=""806"" data-end=""849"">
<p data-start=""808"" data-end=""849"">Durable stitching for long-lasting wear</p>
</li>
<li data-start=""850"" data-end=""899"">
<p data-start=""852"" data-end=""899"">Warm caramel color for a chic, versatile look</p>
</li>
</ul>
<p data-start=""901"" data-end=""988"" data-is-last-node="""" data-is-only-node="""">An everyday essential with rich, modern charm—effortlessly stylish, endlessly wearable.</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""><br></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center"">
<div>
<div class=""inline-flex border border-gray-100 dark:border-gray-700 rounded-xl"">
<div class=""text-token-text-secondary flex items-center justify-center gap-4 px-4 py-2.5 text-sm whitespace-nowrap""></div>
</div>
</div>
</div>
</div>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-2-581051-1684862675-3_368c7172-cbc7-457f-a474-fbb3bd73b1f0.webp?v=1763571337,1,"",false,,,,,,,,adults,,caramel,cotton,,crew,,xs; s; m; l; xl; 2xl,short,female,medium,,kg,,,active
womens-caramel-boyfriend-t-shirt,,,,,,,,,s,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-2-581051-1684862681-4_bfd115ac-2545-4449-b30e-12168c05467f.webp?v=1763571337,2,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-caramel-boyfriend-t-shirt,,,,,,,,,m,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-2-581051-1684862686-5_9960a3a1-3dd6-4a47-98f4-cb6acee87222.webp?v=1763571337,3,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-caramel-boyfriend-t-shirt,,,,,,,,,l,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/women-s-boyfriend-t-shirts-2-581051-1684862691-6_8502f105-778f-4046-b381-a668a6937b99.webp?v=1763571337,4,"",,,,,,,,,,,,,,,,,,,,,kg,,,
womens-caramel-boyfriend-t-shirt,,,,,,,,,xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-caramel-boyfriend-t-shirt,,,,,,,,,2xl,,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,kg,,,
womens-mellow-mauve-boyfriend-t-shirt,LUMINIX's - Women's Mellow Mauve Boyfriend T-shirt,"<article class=""text-token-text-primary w-full focus:outline-none [--shadow-height:45px] has-data-writing-block:pointer-events-none has-data-writing-block:-mt-(--shadow-height) has-data-writing-block:pt-(--shadow-height) [&amp;:has([data-writing-block])&gt;*]:pointer-events-auto [content-visibility:auto] supports-[content-visibility:auto]:[contain-intrinsic-size:auto_100lvh] scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]"" dir=""auto"" data-turn-id=""request-WEB:49ea906a-1c14-42d1-a7a6-3a6da9500df7-8"" data-testid=""conversation-turn-18"" data-scroll-anchor=""true"" data-turn=""assistant"" tabindex=""-1"">
<div class=""text-base my-auto mx-auto pb-10 [--thread-content-margin:--spacing(4)] thread-sm:[--thread-content-margin:--spacing(6)] thread-lg:[--thread-content-margin:--spacing(16)] px-(--thread-content-margin)"">
<div class=""[--thread-content-max-width:40rem] thread-lg:[--thread-content-max-width:48rem] mx-auto max-w-(--thread-content-max-width) flex-1 group/turn-messages focus-visible:outline-hidden relative flex w-full min-w-0 flex-col agent-turn"" tabindex=""-1"">
<div class=""flex max-w-full flex-col grow"">
<div data-message-author-role=""assistant"" data-message-id=""88037f14-640f-41d5-804f-d50f992396e8"" dir=""auto"" class=""min-h-8 text-message relative flex w-full flex-col items-end gap-2 text-start break-words whitespace-normal [.text-message+&amp;]:mt-1"" data-message-model-slug=""gpt-5-1"">
<div class=""flex w-full flex-col gap-1 empty:hidden first:pt-[1px]"">
<div class=""markdown prose dark:prose-invert w-full break-words dark markdown-new-styling"">
<p data-start=""97"" data-end=""139""><strong data-start=""97"" data-end=""139"">Women’s Mellow Mauve Boyfriend T-Shirt</strong></p>
<p data-start=""141"" data-end=""424"">Soft, serene, and effortlessly chic—our Women’s Mellow Mauve Boyfriend T-Shirt brings calm sophistication to your everyday style. Designed with a relaxed, slightly oversized silhouette, it offers that easy boyfriend fit while still draping beautifully for a flattering feminine look.</p>
<p data-start=""426"" data-end=""707"">Made from smooth, breathable cotton, this tee delivers all-day comfort you’ll want to live in. The mellow mauve shade—a gentle blend of pink and muted lavender—adds a touch of understated elegance to any outfit, making it perfect for pairing with denim, neutrals, or layered looks.</p>
<p data-start=""709"" data-end=""724""><strong data-start=""709"" data-end=""722"">Features:</strong></p>
<ul data-start=""725"" data-end=""921"">
<li data-start=""725"" data-end=""760"">
<p data-start=""727"" data-end=""760"">Relaxed, boyfriend-inspired fit</p>
</li>
<li data-start=""761"" data-end=""795"">
<p data-start=""763"" data-end=""795"">Soft, breathable cotton fabric</p>
</li>
<li data-start=""796"" data-end=""821"">
<p data-start=""798"" data-end=""821"">Classic crew neckline</p>
</li>
<li data-start=""822"" data-end=""865"">
<p data-start=""824"" data-end=""865"">Durable stitching for long-lasting wear</p>
</li>
<li data-start=""866"" data-end=""921"">
<p data-start=""868"" data-end=""921"">Soft mellow mauve hue for a refined, feminine touch</p>
</li>
</ul>
<p data-start=""923"" data-end=""1002"" data-is-last-node="""" data-is-only-node="""">A calming color meets everyday comfort—your new must-have effortless essential.</p>
</div>
</div>
</div>
</div>
<div class=""z-0 flex min-h-[46px] justify-start""><br></div>
<div class=""mt-3 w-full empty:hidden"">
<div class=""text-center""><br></div>
</div>
</div>
</div>
</article>",LUMINIX,Apparel & Accessories > Clothing > Clothing Tops > T-Shirts,"","",true,Size,xs,product.metafields.shopify.size,,,,,,,,0.0,shopify,0,deny,manual,249.00,329.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0769/7665/2519/files/lilac-bloom-boyfriend-t-shirt-346178-1666332881-4_374e9176-2219-458b-becd-a366b5d64b7f.webp?v=1763571207,1,"",false,,,,,,,,adults,,mellow-mauve,cotton,,crew,,xs; s; m; l; xl; 2xl,short,female,medium,,kg,,,active
